CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
69021	466.35083	3531674475453	0.50290	0.53168	465.90259	0.44824	1253	1	0.51247	0.55383	1	0.47203	0.51178	1	0.49225	0.53281	1	0.36176	0.25610	13.56819	0.98097	1	0.60736	0.25377	12.70415	0.98097	1	-0.03667	0.05032	0.69172	0.00313	1	0.02893	0.05154	0.70268	0.00315	1	0.50000	0.50000	0	
69022	466.35812	3531674548374	0.50307	0.53331	465.90259	0.45554	1253	1	0.49894	0.56256	1	0.49650	0.57750	1	0.49772	0.57003	1	0.36163	0.25595	13.46467	0.98889	1	0.60729	0.25373	12.48015	0.98889	1	-0.03667	0.05032	0.69172	0.00318	1	0.02893	0.05154	0.70268	0.00315	1	0.50000	0.50000	0	
69023	466.36441	3531674611181	0.50262	0.53328	465.90259	0.46182	1253	1	0.49811	0.52978	1	0.44525	0.56359	1	0.47168	0.54669	1	0.36158	0.25598	13.76989	0.99681	1	0.60747	0.25382	12.45082	0.99681	1	-0.03667	0.05032	0.69172	0.00318	1	0.02893	0.05154	0.70268	0.00310	1	0.50000	0.50000	0	
69024	466.37161	3531674683323	0.50216	0.53338	465.90259	0.46902	1253	1	0.49811	0.52978	1	0.44525	0.56359	1	0.47168	0.54669	1	0.36169	0.25607	13.59476	0.99681	1	0.60756	0.25372	12.65528	0.99681	1	-0.03623	0.04979	0.68440	0.00311	1	0.02893	0.05154	0.70268	0.00307	1	0.50000	0.50000	0	
69025	466.37811	3531674748182	0.50203	0.53507	465.90259	0.47552	1253	1	0.51616	0.48685	1	0.46890	0.65402	1	0.49253	0.57043	1	0.36171	0.25587	13.39091	0.98889	1	0.60764	0.25407	13.12942	0.98889	1	-0.03623	0.04979	0.68440	0.00317	1	0.02893	0.05154	0.70268	0.00316	1	0.50000	0.50000	0	
69026	466.38501	3531674817228	0.50232	0.53745	465.90259	0.48242	1253	1	0.53540	0.54463	1	0.48914	0.60724	1	0.51227	0.57594	1	0.36174	0.25594	13.61394	0.98097	1	0.60770	0.25398	13.24142	0.98097	1	-0.03623	0.04979	0.68440	0.00311	1	0.02893	0.05154	0.70268	0.00310	1	0.50000	0.50000	0	
69027	466.39145	3531674881668	0.50261	0.53964	465.90259	0.48886	1253	1	0.53540	0.54463	1	0.48914	0.60724	1	0.51227	0.57594	1	0.36196	0.25582	13.60478	0.98097	1	0.60773	0.25396	13.06595	0.98097	1	-0.03703	0.05097	0.70057	0.00315	1	0.02894	0.05138	0.70049	0.00312	1	0.50000	0.50000	0	
69028	466.39801	3531674947062	0.50289	0.53995	465.90259	0.49542	1253	1	0.53701	0.53076	1	0.48901	0.52837	1	0.51301	0.52956	1	0.36192	0.25580	13.71279	0.98889	1	0.60773	0.25396	13.06595	0.98889	1	-0.03703	0.05097	0.70057	0.00315	1	0.02894	0.05138	0.70049	0.00312	1	0.50000	0.50000	0	
69029	466.40451	3531675012259	0.50274	0.53920	465.90259	0.50192	1253	1	0.52179	0.49877	1	0.49351	0.51387	1	0.50765	0.50632	1	0.36176	0.25553	13.32014	0.99681	1	0.60780	0.25395	12.90886	0.99681	1	-0.03703	0.05097	0.70057	0.00329	1	0.02894	0.05138	0.70049	0.00313	1	0.50000	0.50000	0	
69030	466.41156	3531675082687	0.50260	0.53831	465.90259	0.50897	1253	1	0.52179	0.49877	1	0.49398	0.50728	1	0.50788	0.50302	1	0.36172	0.25564	13.48980	0.99681	1	0.60766	0.25398	12.94562	1.00571	1	-0.03623	0.04979	0.68440	0.00327	1	0.03014	0.05361	0.73082	0.00314	1	0.50000	0.50000	0	
69031	466.41827	3531675149831	0.50295	0.53916	465.90259	0.51569	1253	1	0.51909	0.53813	1	0.49681	0.59939	1	0.50795	0.56876	1	0.36173	0.25592	13.61928	0.99779	1	0.60762	0.25397	13.17969	1.00669	1	-0.03623	0.04979	0.68440	0.00320	1	0.03014	0.05361	0.73082	0.00306	1	0.50000	0.50000	0	
69032	466.42450	3531675212205	0.50274	0.54016	465.90259	0.52191	1253	1	0.50660	0.52103	1	0.47822	0.59789	1	0.49241	0.55946	1	0.36173	0.25592	13.61928	0.99878	1	0.60759	0.25378	13.18664	1.00768	1	-0.03623	0.04979	0.68440	0.00320	1	0.03014	0.05361	0.73082	0.00306	1	0.50000	0.50000	0	
69033	466.43164	3531675283614	0.50253	0.54127	465.90259	0.52905	1253	1	0.50614	0.51468	1	0.47822	0.59789	1	0.49218	0.55628	1	0.36170	0.25608	13.68656	1.00768	1	0.60741	0.25367	12.63972	1.00768	1	-0.03667	0.05032	0.69172	0.00311	1	0.02893	0.05154	0.70268	0.00312	1	0.50000	0.50000	0	
69034	466.43845	3531675351682	0.50244	0.54239	465.90259	0.53586	1253	1	0.51949	0.56356	1	0.47362	0.54093	1	0.49656	0.55225	1	0.36172	0.25598	13.60677	1.01559	1	0.60764	0.25375	12.84720	1.00669	1	-0.03667	0.05032	0.69172	0.00317	1	0.02893	0.05154	0.70268	0.00316	1	0.50000	0.50000	0	
69035	466.44522	3531675419403	0.50241	0.54252	465.90259	0.54263	1253	1	0.52310	0.53685	1	0.46829	0.51240	1	0.49569	0.52463	1	0.36167	0.25573	13.65044	1.01461	1	0.60750	0.25367	12.41737	1.00571	1	-0.03667	0.05032	0.69172	0.00328	1	0.02893	0.05154	0.70268	0.00320	1	0.50000	0.50000	0	
69036	466.45178	3531675484855	0.50238	0.54272	465.90259	0.54919	1253	1	0.52342	0.54298	1	0.46829	0.51240	1	0.49585	0.52769	1	0.36166	0.25598	13.61702	1.00571	1	0.60768	0.25390	13.04912	1.00571	1	-0.03623	0.04979	0.68440	0.00316	1	0.03014	0.05361	0.73082	0.00321	1	0.50000	0.50000	0	
69037	466.45834	3531675550458	0.50202	0.54250	465.90259	0.55576	1253	1	0.49547	0.45584	1	0.46970	0.61729	1	0.48258	0.53657	1	0.36163	0.25579	13.81375	0.99779	1	0.60752	0.25395	12.48869	1.00669	1	-0.03623	0.04979	0.68440	0.00326	1	0.03014	0.05361	0.73082	0.00316	1	0.50000	0.50000	0	
69038	466.46506	3531675617689	0.50175	0.54221	465.90259	0.56247	1253	1	0.49994	0.53411	1	0.47244	0.51853	1	0.48619	0.52632	1	0.36163	0.25599	13.70156	0.99878	1	0.60741	0.25385	12.85500	1.00768	1	-0.03623	0.04979	0.68440	0.00316	1	0.03014	0.05361	0.73082	0.00321	1	0.50000	0.50000	0	
69039	466.47147	3531675681734	0.50148	0.54185	465.90259	0.56888	1253	1	0.49890	0.52154	1	0.47273	0.51194	1	0.48581	0.51674	1	0.36156	0.25592	13.88884	1.01673	1	0.60740	0.25401	12.61837	1.01673	1	-0.03887	0.05326	0.73208	0.00317	1	0.02893	0.05154	0.70268	0.00314	1	0.50000	0.50000	0	
69040	466.47821	3531675749315	0.50133	0.54095	465.90259	0.57562	1253	1	0.50964	0.45999	1	0.49902	0.53264	1	0.50433	0.49631	1	0.36142	0.25588	13.89209	1.03369	1	0.60717	0.25400	13.11835	1.02479	1	-0.03887	0.05326	0.73208	0.00314	1	0.02893	0.05154	0.70268	0.00319	1	0.50000	0.50000	0	
69041	466.48535	3531675820554	0.50110	0.54086	465.90259	0.58276	1253	1	0.55451	0.54074	1	0.49061	0.54512	1	0.52256	0.54293	1	0.36134	0.25594	13.94720	1.04175	1	0.60716	0.25398	13.07581	1.03285	1	-0.03887	0.05326	0.73208	0.00316	1	0.02893	0.05154	0.70268	0.00316	1	0.50000	0.50000	0	
69042	466.49182	3531675885393	0.50087	0.54071	465.90259	0.58923	1253	1	0.55451	0.54140	1	0.49056	0.54580	1	0.52254	0.54360	1	0.36123	0.25594	13.91013	1.04077	1	0.60717	0.25385	12.95818	1.03187	1	-0.03693	0.05054	0.69469	0.00318	1	0.02859	0.05113	0.69710	0.00321	1	0.50000	0.50000	0	
69043	466.49850	3531675952018	0.50009	0.53949	465.90259	0.59592	1253	1	0.51069	0.51161	1	0.45807	0.46443	1	0.48438	0.48802	1	0.36111	0.25597	14.05797	1.02282	1	0.60717	0.25389	13.11481	1.02282	1	-0.03693	0.05054	0.69469	0.00313	1	0.02859	0.05113	0.69710	0.00319	1	0.50000	0.50000	0	
69044	466.50540	3531676021278	0.50014	0.53878	465.90259	0.60281	1253	1	0.51191	0.45876	1	0.47044	0.58044	1	0.49117	0.51960	1	0.36128	0.25596	14.04821	1.01377	1	0.60718	0.25380	13.11835	1.01377	1	-0.03693	0.05054	0.69469	0.00314	1	0.02859	0.05113	0.69710	0.00325	1	0.50000	0.50000	0	
69045	466.51218	3531676089003	0.50019	0.53802	465.90259	0.60959	1253	1	0.51191	0.45876	1	0.47044	0.58044	1	0.49117	0.51960	1	0.36141	0.25599	13.78765	1.01377	1	0.60723	0.25388	12.96591	1.01377	1	-0.03887	0.05326	0.73208	0.00317	1	0.02893	0.05154	0.70268	0.00325	1	0.50000	0.50000	0	
69046	466.51849	3531676151959	0.49999	0.53709	465.90259	0.61591	1253	1	0.50402	0.55513	1	0.49844	0.43397	1	0.50123	0.49455	1	0.36155	0.25600	13.76518	1.02282	1	0.60735	0.25372	12.53497	1.02282	1	-0.03887	0.05326	0.73208	0.00318	1	0.02893	0.05154	0.70268	0.00321	1	0.50000	0.50000	0	
69047	466.52560	3531676223200	0.49990	0.53674	465.90259	0.62302	1253	1	0.52374	0.52673	1	0.48359	0.49604	1	0.50366	0.51139	1	0.36138	0.25600	14.08307	1.03187	1	0.60720	0.25380	12.84368	1.03187	1	-0.03887	0.05326	0.73208	0.00317	1	0.02893	0.05154	0.70268	0.00328	1	0.50000	0.50000	0	
69048	466.53195	3531676286722	0.49981	0.53626	465.90259	0.62936	1253	1	0.52374	0.52673	1	0.48359	0.49604	1	0.50366	0.51139	1	0.36128	0.25613	14.14445	1.03187	1	0.60713	0.25405	13.26988	1.03187	1	-0.03693	0.05054	0.69469	0.00309	1	0.02859	0.05113	0.69710	0.00311	1	0.50000	0.50000	0	
69049	466.53891	3531676356125	0.49965	0.53479	465.90259	0.63632	1253	1	0.52656	0.51869	1	0.46372	0.49862	1	0.49514	0.50865	1	0.36109	0.25606	13.95667	1.02282	1	0.60701	0.25392	13.25981	1.02282	1	-0.03693	0.05054	0.69469	0.00318	1	0.02859	0.05113	0.69710	0.00305	1	0.50000	0.50000	0	
69050	466.54547	3531676421822	0.49989	0.53546	465.90259	0.64288	1253	1	0.52335	0.54999	1	0.49124	0.59729	1	0.50729	0.57364	1	0.36100	0.25590	13.79870	1.01377	1	0.60692	0.25395	13.29415	1.01377	1	-0.03693	0.05054	0.69469	0.00318	1	0.02859	0.05113	0.69710	0.00314	1	0.50000	0.50000	0	
69051	466.55255	3531676492646	0.50012	0.53636	465.90259	0.64996	1253	1	0.52394	0.56145	1	0.49039	0.60825	1	0.50717	0.58485	1	0.36089	0.25599	13.72247	0.99681	1	0.60691	0.25381	12.92666	0.99681	1	-0.03586	0.04901	0.67361	0.00318	1	0.02890	0.05187	0.70716	0.00315	1	0.50000	0.50000	0	
69052	466.55905	3531676557578	0.49993	0.53737	465.90259	0.65646	1253	1	0.50647	0.52375	1	0.46617	0.59039	1	0.48632	0.55707	1	0.36090	0.25601	13.75012	0.98889	1	0.60681	0.25377	12.63173	0.98889	1	-0.03586	0.04901	0.67361	0.00317	1	0.02890	0.05187	0.70716	0.00320	1	0.50000	0.50000	0	
69053	466.56580	3531676625104	0.50029	0.53820	465.90259	0.66321	1253	1	0.56185	0.57544	1	0.48825	0.57707	1	0.52505	0.57625	1	0.36100	0.25587	13.64606	0.98097	1	0.60697	0.25384	13.10662	0.98097	1	-0.03586	0.04901	0.67361	0.00318	1	0.02890	0.05187	0.70716	0.00318	1	0.50000	0.50000	0	
69054	466.57266	3531676693598	0.50065	0.53902	465.90259	0.67007	1253	1	0.56185	0.57544	1	0.48825	0.57707	1	0.52505	0.57625	1	0.36122	0.25599	14.10939	0.98097	1	0.60718	0.25379	13.03286	0.98097	1	-0.03693	0.05054	0.69469	0.00310	1	0.02859	0.05113	0.69710	0.00326	1	0.50000	0.50000	0	
69055	466.57895	3531676756513	0.50102	0.53986	465.90259	0.67636	1253	1	0.52963	0.48165	1	0.48873	0.57785	1	0.50918	0.52975	1	0.36122	0.25597	14.32493	0.98889	1	0.60717	0.25385	13.30897	0.98889	1	-0.03693	0.05054	0.69469	0.00315	1	0.02859	0.05113	0.69710	0.00322	1	0.50000	0.50000	0	
69056	466.58609	3531676827964	0.50121	0.53845	465.90259	0.68350	1253	1	0.55662	0.45428	1	0.47490	0.51934	1	0.51576	0.48681	1	0.36128	0.25592	14.07421	0.99681	1	0.60718	0.25379	13.03286	0.99681	1	-0.03693	0.05054	0.69469	0.00314	1	0.02859	0.05113	0.69710	0.00326	1	0.50000	0.50000	0	
69057	466.59232	3531676890207	0.50140	0.53691	465.90259	0.68973	1253	1	0.55659	0.44807	1	0.47518	0.51351	1	0.51588	0.48079	1	0.36129	0.25576	14.19153	1.00472	1	0.60716	0.25383	13.38911	1.00472	1	-0.03693	0.05054	0.69469	0.00322	1	0.02859	0.05113	0.69710	0.00317	1	0.50000	0.50000	0	
69058	466.59924	3531676959594	0.50151	0.53804	465.90259	0.69666	1253	1	0.54094	0.49609	1	0.50708	0.60035	1	0.52401	0.54822	1	0.36119	0.25573	14.15875	1.00472	1	0.60707	0.25343	13.60499	1.00472	1	-0.03693	0.05054	0.69469	0.00319	1	0.02859	0.05113	0.69710	0.00311	1	0.50000	0.50000	0	
69059	466.60599	3531677026899	0.50152	0.53734	465.90259	0.70340	1253	1	0.52972	0.49483	1	0.50682	0.55467	1	0.51827	0.52475	1	0.36117	0.25586	14.05772	1.00472	1	0.60701	0.25344	13.14690	1.00472	1	-0.03693	0.05054	0.69469	0.00313	1	0.02859	0.05113	0.69710	0.00305	1	0.50000	0.50000	0	
69060	466.61282	3531677095257	0.50152	0.53669	465.90259	0.71024	1253	1	0.52995	0.50067	1	0.50688	0.55399	1	0.51842	0.52733	1	0.36100	0.25581	13.52304	0.99681	1	0.60687	0.25363	13.33493	1.00571	1	-0.03586	0.04901	0.67361	0.00319	1	0.02959	0.05307	0.72271	0.00323	1	0.50000	0.50000	0	
69061	466.61948	3531677161768	0.50139	0.53739	465.90259	0.71689	1253	1	0.51676	0.53433	1	0.48558	0.55548	1	0.50117	0.54491	1	0.36098	0.25572	13.65979	0.99779	1	0.60685	0.25345	13.40089	1.00669	1	-0.03586	0.04901	0.67361	0.00326	1	0.02959	0.05307	0.72271	0.00312	1	0.50000	0.50000	0	
69062	466.62531	3531677220271	0.50106	0.53703	465.90259	0.72272	1253	1	0.51163	0.59168	1	0.49225	0.48004	1	0.50194	0.53586	1	0.36095	0.25584	13.62867	0.99878	1	0.60696	0.25344	13.50310	1.00768	1	-0.03586	0.04901	0.67361	0.00317	1	0.02959	0.05307	0.72271	0.00304	1	0.50000	0.50000	0	
69063	466.63229	3531677290032	0.50072	0.53685	465.90259	0.72971	1253	1	0.51159	0.59104	1	0.49185	0.48610	1	0.50172	0.53857	1	0.36115	0.25600	14.01709	0.99976	1	0.60690	0.25324	13.24688	0.99976	1	-0.03586	0.04906	0.67361	0.00314	1	0.02879	0.05177	0.70442	0.00310	1	0.50000	0.50000	0	
69064	466.63882	3531677355281	0.50027	0.53797	465.90259	0.73624	1253	1	0.50221	0.52114	1	0.45574	0.63119	1	0.47898	0.57616	1	0.36158	0.25552	11.18610	0.99976	1	0.60663	0.25368	12.20644	0.99086	1	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00298	1	0.50000	0.50000	0	
69065	466.64545	3531677421539	0.49915	0.53614	465.90259	0.74286	1253	1	0.50221	0.52114	0	0.42493	0.46234	1	0.42493	0.46234	1	0.36158	0.25552	11.18610	0.99086	0	0.60638	0.25282	10.36123	0.98196	1	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69066	466.65237	3531677490740	0.49915	0.53614	465.90259	0.74979	1253	1	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.98196	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69067	466.65933	3531677560325	0.49915	0.53614	465.90259	0.75674	1253	1	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69068	466.66595	3531677626805	0.49915	0.53614	465.90259	0.76337	1253	1	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69069	466.67270	3531677694216	0.50294	0.52765	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69070	466.67969	3531677763962	0.50294	0.52765	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69071	466.68652	3531677832229	0.50294	0.52765	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69072	466.69324	3531677899557	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69073	466.69958	3531677962982	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69074	466.70587	3531678025950	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69075	466.71292	3531678096376	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69076	466.71994	3531678166605	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69077	466.72690	3531678236232	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69078	466.73349	3531678302129	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69079	466.73975	3531678364498	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69080	466.74625	3531678429440	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69081	466.75360	3531678503133	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69082	466.75949	3531678562016	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69083	466.76605	3531678627586	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69084	466.77289	3531678696097	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69085	466.77982	3531678765128	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69086	466.78699	3531678837104	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69087	466.79315	3531678898503	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69088	466.80002	3531678967406	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69089	466.80624	3531679029673	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69090	466.81290	3531679096188	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69091	466.81979	3531679165170	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69092	466.82639	3531679230927	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69093	466.83377	3531679304725	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69094	466.84009	3531679368116	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69095	466.84674	3531679434495	0.00000	0.00000	465.90259	0.76337	1253	0	0.50221	0.52114	0	0.42493	0.46234	0	0.42493	0.46234	0	0.36158	0.25552	11.18610	0.97306	0	0.60638	0.25282	10.36123	0.97306	0	-0.03586	0.04906	0.67361	0.00307	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69096	466.85318	3531679498991	0.50371	0.54017	465.90259	0.76337	1253	0	0.50371	0.54017	1	0.42493	0.46234	0	0.50371	0.54017	1	0.60672	0.25296	13.81987	0.97306	1	0.60638	0.25282	10.36123	0.97306	0	0.02754	0.04972	0.67515	0.00319	1	0.02879	0.05177	0.70442	0.00325	1	0.50000	0.50000	0	
69097	466.86029	3531679570024	0.51196	0.53131	465.90259	0.76337	1253	0	0.50656	0.58866	1	0.53385	0.45623	1	0.52020	0.52244	1	0.36040	0.25521	14.21349	0.97306	1	0.60655	0.25305	13.91849	0.97306	1	0.02754	0.04972	0.67515	0.00304	1	0.02879	0.05177	0.70442	0.00317	1	0.50000	0.50000	0	
